,paperId,url,title,citationCount,influentialCitationCount,year,term
1082,5442f73cfcdc9a63560cd52ae9a8442163188ea7,https://www.semanticscholar.org/paper/5442f73cfcdc9a63560cd52ae9a8442163188ea7,Deep Spatio-Temporal Architectures and Learning for Protein Structure Prediction,40,1,2012,deep learning
1083,48a17d25d76f9bdf90fdd86d2b3e2739e5bb8016,https://www.semanticscholar.org/paper/48a17d25d76f9bdf90fdd86d2b3e2739e5bb8016,Determinantal Point Processes for Machine Learning,837,192,2012,deep learning
1084,5a09888fbe8a5bbf24e301001831ae1ab655f278,https://www.semanticscholar.org/paper/5a09888fbe8a5bbf24e301001831ae1ab655f278,Video‐based cases disrupt deep critical thinking in problem‐based learning,66,5,2012,deep learning
1085,94269bceebc273b92f013da104b10f416f919470,https://www.semanticscholar.org/paper/94269bceebc273b92f013da104b10f416f919470,Fast and Adaptive Deep Fusion Learning for Detecting Visual Objects,23,2,2012,deep learning
1086,8a5b8f9abc83cad0e20de4c3ee0f10cedaaf3e53,https://www.semanticscholar.org/paper/8a5b8f9abc83cad0e20de4c3ee0f10cedaaf3e53,Focusing on first year assessment: Surface or deep approaches to learning?,32,2,2012,deep learning
1087,8f3ff24a73ffb788545429ba82c78faa920e1529,https://www.semanticscholar.org/paper/8f3ff24a73ffb788545429ba82c78faa920e1529,Learning Semantics with Deep Belief Network for Cross-Language Information Retrieval,31,4,2012,deep learning
1088,85e3be0c5b96e8c271a6008490d6bc3e8fbc6475,https://www.semanticscholar.org/paper/85e3be0c5b96e8c271a6008490d6bc3e8fbc6475,Deep Reinforcement Learning as Foundation for Artificial General Intelligence,14,0,2012,deep learning
1089,272c089ca09bb8c4603578c8e262885f1a7276c7,https://www.semanticscholar.org/paper/272c089ca09bb8c4603578c8e262885f1a7276c7,Learning High-Level Concepts by Training A Deep Network on Eye Fixations,27,3,2012,deep learning
1090,de34c1f18da491c92cc8400cfdab72d2012bf22a,https://www.semanticscholar.org/paper/de34c1f18da491c92cc8400cfdab72d2012bf22a,Layer-wise learning of deep generative models,17,1,2012,deep learning
1091,007d73c91a1bf90d72eb59fbdd8791a4b009f363,https://www.semanticscholar.org/paper/007d73c91a1bf90d72eb59fbdd8791a4b009f363,Learning Feature Representations with K-Means,619,47,2012,deep learning
1092,a2e6fc38829d8fa4f2babf2347c636a476cabac4,https://www.semanticscholar.org/paper/a2e6fc38829d8fa4f2babf2347c636a476cabac4,Promoting vicarious learning of physics using deep questions with explanations,36,3,2012,deep learning
1093,8a1c3b687466ab6f8bc0b5aa62a0acde037c591c,https://www.semanticscholar.org/paper/8a1c3b687466ab6f8bc0b5aa62a0acde037c591c,Learning Feature Hierarchies with Centered Deep Boltzmann Machines,12,0,2012,deep learning
1094,6a547112e3a3a37cbb52947e3cd1badfd75f19f1,https://www.semanticscholar.org/paper/6a547112e3a3a37cbb52947e3cd1badfd75f19f1,Deep Structure Learning: Beyond Connectionist Approaches,12,0,2012,deep learning
1095,d08bfe77826687ba950fe2d9affb806e29eaaa09,https://www.semanticscholar.org/paper/d08bfe77826687ba950fe2d9affb806e29eaaa09,Deep Machine Learning with Spatio-Temporal Inference,8,0,2012,deep learning
1096,08bd93d21c802f4acd9e195d30eaee070b47a873,https://www.semanticscholar.org/paper/08bd93d21c802f4acd9e195d30eaee070b47a873,Facilitating a deep approach to learning: An innovative case assessment technique,6,1,2012,deep learning
1097,d4a2cae5736c074715722057ff1ae875a720cf34,https://www.semanticscholar.org/paper/d4a2cae5736c074715722057ff1ae875a720cf34,Segmentation of brain MRI structures with deep machine learning,7,1,2012,deep learning
1098,c71cc61e8b293cb60a271c4f0cb2807c62f43940,https://www.semanticscholar.org/paper/c71cc61e8b293cb60a271c4f0cb2807c62f43940,Deep Unsupervised Feature Learning for Natural Language Processing,4,0,2012,deep learning
1099,b43b277c70fd4ea37e4df9b3320a797e7ee7cb7a,https://www.semanticscholar.org/paper/b43b277c70fd4ea37e4df9b3320a797e7ee7cb7a,Automatically learning gazetteers from the deep web,9,0,2012,deep learning
1100,aa7bfd2304201afbb19971ebde87b17e40242e91,https://www.semanticscholar.org/paper/aa7bfd2304201afbb19971ebde87b17e40242e91,On the importance of initialization and momentum in deep learning,3899,440,2013,deep learning
1101,2319a491378867c7049b3da055c5df60e1671158,https://www.semanticscholar.org/paper/2319a491378867c7049b3da055c5df60e1671158,Playing Atari with Deep Reinforcement Learning,8021,1291,2013,deep learning
1102,260b98e772c4785fa06a5e8fe1c205eb05ec01e2,https://www.semanticscholar.org/paper/260b98e772c4785fa06a5e8fe1c205eb05ec01e2,Deep learning for detecting robotic grasps,1271,137,2013,deep learning
1103,e8650503ab80ad7299f0845b1843abf3a97f313a,https://www.semanticscholar.org/paper/e8650503ab80ad7299f0845b1843abf3a97f313a,Predicting Parameters in Deep Learning,1094,69,2013,deep learning
1104,4417f78b31546227784941bbd6f6532a177e60b8,https://www.semanticscholar.org/paper/4417f78b31546227784941bbd6f6532a177e60b8,Deep Learning using Linear Support Vector Machines,744,71,2013,deep learning
1105,b20e117d5d05cba6dd070fe50afbb8a71d9a4618,https://www.semanticscholar.org/paper/b20e117d5d05cba6dd070fe50afbb8a71d9a4618,Deep learning for neuroimaging: a validation study,498,13,2013,deep learning
1106,d1208ac421cf8ff67b27d93cd19ae42b8d596f95,https://www.semanticscholar.org/paper/d1208ac421cf8ff67b27d93cd19ae42b8d596f95,Deep learning with COTS HPC systems,705,53,2013,deep learning
1107,8b9e0187c0a3850c9d0e6833640b6ab8a1623bfc,https://www.semanticscholar.org/paper/8b9e0187c0a3850c9d0e6833640b6ab8a1623bfc,Joint Deep Learning for Pedestrian Detection,614,46,2013,deep learning
1108,6bdccfe195bc49d218acc5be750aa49e41f408e4,https://www.semanticscholar.org/paper/6bdccfe195bc49d218acc5be750aa49e41f408e4,Recent advances in deep learning for speech research at Microsoft,723,21,2013,deep learning
1109,72d32c986b47d6b880dad0c3f155fe23d2939038,https://www.semanticscholar.org/paper/72d32c986b47d6b880dad0c3f155fe23d2939038,Deep Learning of Representations: Looking Forward,593,21,2013,deep learning
1110,798d9840d2439a0e5d47bcf5d164aa46d5e7dc26,https://www.semanticscholar.org/paper/798d9840d2439a0e5d47bcf5d164aa46d5e7dc26,Pseudo-Label : The Simple and Efficient Semi-Supervised Learning Method for Deep Neural Networks,1994,237,2013,deep learning
1111,5ee9bed324a4f0716554409dc367df3beeb27b44,https://www.semanticscholar.org/paper/5ee9bed324a4f0716554409dc367df3beeb27b44,Deep Learning for Chinese Word Segmentation and POS Tagging,311,38,2013,deep learning
1112,fdb813d8b927bdd21ae1858cafa6c34b66a36268,https://www.semanticscholar.org/paper/fdb813d8b927bdd21ae1858cafa6c34b66a36268,Learning deep structured semantic models for web search using clickthrough data,1601,271,2013,deep learning
1113,b3e025049142be3d97d559cca12b027f16c6349e,https://www.semanticscholar.org/paper/b3e025049142be3d97d559cca12b027f16c6349e,Deep Architectures and Deep Learning in Chemoinformatics: The Prediction of Aqueous Solubility for Drug-Like Molecules,386,15,2013,deep learning
1114,20bfc39030a8b17ef69961b4266cd15882105e85,https://www.semanticscholar.org/paper/20bfc39030a8b17ef69961b4266cd15882105e85,Deep Learning-Based Feature Representation for AD/MCI Classification,374,17,2013,deep learning
1115,b3aec2122d5043d920f81b2c52efe735a05388bb,https://www.semanticscholar.org/paper/b3aec2122d5043d920f81b2c52efe735a05388bb,Deep learning for robust feature generation in audiovisual emotion recognition,353,10,2013,deep learning
1116,721d4ae075de7bf9ea2cac01fe02e2920ee5c789,https://www.semanticscholar.org/paper/721d4ae075de7bf9ea2cac01fe02e2920ee5c789,"A Deep Learning Architecture for Image Representation, Visual Interpretability and Automated Basal-Cell Carcinoma Cancer Detection",334,10,2013,deep learning
1117,97474c55c834584b71f006557aed70e09eb6eb47,https://www.semanticscholar.org/paper/97474c55c834584b71f006557aed70e09eb6eb47,Why Does Unsupervised Pre-training Help Deep Learning?,462,36,2013,deep learning
1118,ed2b19734b7001c324e711524f39225e9cbb46af,https://www.semanticscholar.org/paper/ed2b19734b7001c324e711524f39225e9cbb46af,Hybrid Deep Learning for Face Verification,374,16,2013,deep learning
1119,7da1c2d2ea8f51011b1a3006eabc03b342f792d4,https://www.semanticscholar.org/paper/7da1c2d2ea8f51011b1a3006eabc03b342f792d4,DLID: Deep Learning for Domain Adaptation by Interpolating between Domains,192,17,2013,deep learning
1120,99c970348b8f70ce23d6641e201904ea49266b6e,https://www.semanticscholar.org/paper/99c970348b8f70ce23d6641e201904ea49266b6e,Exact solutions to the nonlinear dynamics of learning in deep linear neural networks,1403,107,2013,deep learning
1121,96c9f11fd9901f2edeaab8cf6bbff2590cea93c4,https://www.semanticscholar.org/paper/96c9f11fd9901f2edeaab8cf6bbff2590cea93c4,Deep Learning using Support Vector Machines,157,20,2013,deep learning
1122,04ea4e24a418b80eea17faacfa00ee717d8867bb,https://www.semanticscholar.org/paper/04ea4e24a418b80eea17faacfa00ee717d8867bb,Manifold Learning of Brain MRIs by Deep Learning,212,7,2013,deep learning
1123,53b919c994b3658cca8178e455681ca244a7afad,https://www.semanticscholar.org/paper/53b919c994b3658cca8178e455681ca244a7afad,Deep Learning Identity-Preserving Face Space,281,30,2013,deep learning
1124,3a039e33733ed88fecc5b353e0d7ab26817e122d,https://www.semanticscholar.org/paper/3a039e33733ed88fecc5b353e0d7ab26817e122d,Audio-visual deep learning for noise robust speech recognition,154,6,2013,deep learning
1125,43991ca12cd25eb0e6105d014f4864cfe5ccb424,https://www.semanticscholar.org/paper/43991ca12cd25eb0e6105d014f4864cfe5ccb424,Representation Learning: A Unified Deep Learning Framework for Automatic Prostate MR Segmentation,158,2,2013,deep learning
1126,e215f2144bf370842e777c2caa70c69b91a3f1d0,https://www.semanticscholar.org/paper/e215f2144bf370842e777c2caa70c69b91a3f1d0,Using deep learning to enhance cancer diagnosis and classification,252,9,2013,deep learning
1127,78151dc57c11b56fcbbb23d560da5725db7dbee5,https://www.semanticscholar.org/paper/78151dc57c11b56fcbbb23d560da5725db7dbee5,Assessing the potential of mathematics textbooks to promote deep learning,88,3,2013,deep learning
1128,47a1d156184c01ac31dcd06bffa7e81fcbf61fdb,https://www.semanticscholar.org/paper/47a1d156184c01ac31dcd06bffa7e81fcbf61fdb,Multi-stage Contextual Deep Learning for Pedestrian Detection,151,10,2013,deep learning
1129,03f34688ef4ee4239464633784235387e9bff4bb,https://www.semanticscholar.org/paper/03f34688ef4ee4239464633784235387e9bff4bb,Deep Learning of Representations,70,3,2013,deep learning
1130,fb300dc8dcf884cc8ddb3bff92e3e5df08d34dae,https://www.semanticscholar.org/paper/fb300dc8dcf884cc8ddb3bff92e3e5df08d34dae,Generative NeuroEvolution for Deep Learning,47,5,2013,deep learning
1131,cf03abd50e1c26b7ba2bbdaa0086dde7d65824c5,https://www.semanticscholar.org/paper/cf03abd50e1c26b7ba2bbdaa0086dde7d65824c5,Towards a New End: New Pedagogies for Deep Learning,141,8,2013,deep learning
1132,1978c3122a0401f6c3309f1ffd2f5baaf55a46d7,https://www.semanticscholar.org/paper/1978c3122a0401f6c3309f1ffd2f5baaf55a46d7,Human behavior prediction for smart homes using deep learning,53,2,2013,deep learning
1133,dc995128c156b587d9b627e89d413563cd1e05df,https://www.semanticscholar.org/paper/dc995128c156b587d9b627e89d413563cd1e05df,Deep Learning Approaches for Link Prediction in Social Network Services,41,3,2013,deep learning
1134,23e19cc9d2318b07eeaf8a9d34245131eb1a58be,https://www.semanticscholar.org/paper/23e19cc9d2318b07eeaf8a9d34245131eb1a58be,Hierarchical Convolutional Deep Learning in Computer Vision,48,3,2013,deep learning
1135,a252992313e9e022fb284d7caed05d3e2d607acb,https://www.semanticscholar.org/paper/a252992313e9e022fb284d7caed05d3e2d607acb,A vision-based robotic grasping system using deep learning for 3D object recognition and pose estimation,57,0,2013,deep learning
1136,4035cf4b8315b365a25e4828b50df7c81a7e81eb,https://www.semanticscholar.org/paper/4035cf4b8315b365a25e4828b50df7c81a7e81eb,Predicting speech recognition confidence using deep learning with word identity and score features,36,1,2013,deep learning
1137,3ab187930cc6e1874fad72ce4eaf57fd5b795f84,https://www.semanticscholar.org/paper/3ab187930cc6e1874fad72ce4eaf57fd5b795f84,Wavelets on Graphs via Deep Learning,82,4,2013,deep learning
1138,8d6227e26a4bfc5482c12b8f072496ac6e97ed21,https://www.semanticscholar.org/paper/8d6227e26a4bfc5482c12b8f072496ac6e97ed21,Deep Learning with Hierarchical Convolutional Factor Analysis,101,6,2013,deep learning
1139,0e921b599f0a32aeabe2899245368710aa9f94c9,https://www.semanticscholar.org/paper/0e921b599f0a32aeabe2899245368710aa9f94c9,Deep Learning Shape Priors for Object Segmentation,77,6,2013,deep learning
1140,22b800b3e59cc56c53ffca78dec1a09ad5d87c2a,https://www.semanticscholar.org/paper/22b800b3e59cc56c53ffca78dec1a09ad5d87c2a,Is Deep Learning Really Necessary for Word Embeddings,35,1,2013,deep learning
1141,73d2c79f4db0b28f1c89d0f9e109dada3c5ab05c,https://www.semanticscholar.org/paper/73d2c79f4db0b28f1c89d0f9e109dada3c5ab05c,Combining Multiple Dynamic Models and Deep Learning Architectures for Tracking the Left Ventricle Endocardium in Ultrasound Data,114,3,2013,deep learning
1142,1732bd0913b4f00808b25a4dad69831faaf1fa81,https://www.semanticscholar.org/paper/1732bd0913b4f00808b25a4dad69831faaf1fa81,Active deep learning method for semi-supervised sentiment classification,136,4,2013,deep learning
1143,e0f6a9dbe9a7eb5b0d899658579545fdfc3f1994,https://www.semanticscholar.org/paper/e0f6a9dbe9a7eb5b0d899658579545fdfc3f1994,Large-scale deep learning at Baidu,35,0,2013,deep learning
1144,5991fee5265df4466627ebba62e545a242d9e22d,https://www.semanticscholar.org/paper/5991fee5265df4466627ebba62e545a242d9e22d,Applying Deep Learning to Enhance Momentum Trading Strategies in Stocks,75,10,2013,deep learning
1145,1e5ea08de7fc513c0958f9ab5b09266f60ca7c78,https://www.semanticscholar.org/paper/1e5ea08de7fc513c0958f9ab5b09266f60ca7c78,Using deep learning to enhance cancer diagnosis and classication,81,4,2013,deep learning
1146,44c6f20e13172cc7ab50e068201779b04021c738,https://www.semanticscholar.org/paper/44c6f20e13172cc7ab50e068201779b04021c738,Deep learning and the renormalization group,60,2,2013,deep learning
1147,5d27de590d36225c38ddd265e63cfecb67ca72e2,https://www.semanticscholar.org/paper/5d27de590d36225c38ddd265e63cfecb67ca72e2,Deep learning architectures for underwater target recognition,42,3,2013,deep learning
1148,7ca1b86b5f28393c3c5c72186b6a8cbb9d2832b5,https://www.semanticscholar.org/paper/7ca1b86b5f28393c3c5c72186b6a8cbb9d2832b5,The Experience of Deep Learning by Accounting Students in a University Accounting Course,33,4,2013,deep learning
1149,06c7a86ab0710517ce8a946d847668defe8793d0,https://www.semanticscholar.org/paper/06c7a86ab0710517ce8a946d847668defe8793d0,Handwritten Character Recognition Using Histograms of Oriented Gradient Features in Deep Learning of Artificial Neural Network,34,1,2013,deep learning
1150,134f04ab58dedb67f96065eacca2fd38056cc900,https://www.semanticscholar.org/paper/134f04ab58dedb67f96065eacca2fd38056cc900,"Deep Learning: Yesterday, Today, and Tomorrow",100,2,2013,deep learning
1151,f71c25642f53c52823aeef5d215993470991cf82,https://www.semanticscholar.org/paper/f71c25642f53c52823aeef5d215993470991cf82,Deep learning for class-generic object detection,32,1,2013,deep learning
1152,cf5e20e8a597a712178769a69caae35b804ea1e0,https://www.semanticscholar.org/paper/cf5e20e8a597a712178769a69caae35b804ea1e0,Unsupervised Deep Learning for Hippocampus Segmentation in 7.0 Tesla MR Images,29,0,2013,deep learning
1153,465c34c3334f29de28f973b7702a235509649429,https://www.semanticscholar.org/paper/465c34c3334f29de28f973b7702a235509649429,Stereopsis via deep learning,28,2,2013,deep learning
1154,74cc9d8d628137d36ccb652fd612861b521f9d94,https://www.semanticscholar.org/paper/74cc9d8d628137d36ccb652fd612861b521f9d94,Introducing surprising events can stimulate deep learning in a serious game,44,1,2013,deep learning
1155,31db89c6d10e77612888451db958da338bfef004,https://www.semanticscholar.org/paper/31db89c6d10e77612888451db958da338bfef004,A Deep Learning method for classification of images RSVP events with EEG data,28,0,2013,deep learning
1156,67e40a5670d73198fb6ee3eb73bbe733a8c47079,https://www.semanticscholar.org/paper/67e40a5670d73198fb6ee3eb73bbe733a8c47079,Deep Learning in Intermediate Microeconomics: Using Scaffolding Assignments to Teach Theory and Promote Transfer,25,2,2013,deep learning
1157,3b6b08fc7709016a6444389f129323fa8fce66b1,https://www.semanticscholar.org/paper/3b6b08fc7709016a6444389f129323fa8fce66b1,Multilingual Deep Learning,22,2,2013,deep learning
1158,361505815a72fa1552e3687d55157ccc6a0e934e,https://www.semanticscholar.org/paper/361505815a72fa1552e3687d55157ccc6a0e934e,Multi-source deep learning for information trustworthiness estimation,47,2,2013,deep learning
1159,dd34527d4db885557c545f03e3fe5563d5e8b8cb,https://www.semanticscholar.org/paper/dd34527d4db885557c545f03e3fe5563d5e8b8cb,Deep Learning for Signal and Information Processing,47,1,2013,deep learning
1160,eeb44b7b9640ea58a6d2beb4d7027d2ebcabaac7,https://www.semanticscholar.org/paper/eeb44b7b9640ea58a6d2beb4d7027d2ebcabaac7,Deep Learning for NLP,36,3,2013,deep learning
1161,663f6969d878df89ba52bb178b14a38535690e8f,https://www.semanticscholar.org/paper/663f6969d878df89ba52bb178b14a38535690e8f,Sparse Coding: A Deep Learning Using Unlabeled Data for High - Level Representation,6,1,2013,deep learning
1162,b2180fc4f5cb46b5b5394487842399c501381d67,https://www.semanticscholar.org/paper/b2180fc4f5cb46b5b5394487842399c501381d67,Learning a Deep Compact Image Representation for Visual Tracking,915,109,2013,deep learning
